aircraft_name,image_type,source_url,source_domain,local_file_path
Bell 407,interior,https://www.bellflight.com/-/media/site-specific/bell-flight/images/2-products/bell-407/images/bell-407-displays.jpg?la=en&h=400&w=600&mw=600&hash=A44CEE3C69D5C184626F75F64BF29A61,www.bellflight.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 407\interior_07.jpg
Bell 407,interior,http://media-s3-us-east-1.ceros.com/bell-helicopter/images/2020/01/21/ec3e5d99d83e24e116476fc894a415fd/web-hero-407-corporate.jpg,media-s3-us-east-1.ceros.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 407\interior_08.jpg
Bell 407,interior,https://sinergiaviation.com.mx/wp-content/uploads/2024/06/INTERIOR-BELL-407-SINERGIA.jpg,sinergiaviation.com.mx,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 407\interior_09.jpg
Bell 407,interior,https://www.helix-av.co.uk/wp-content/uploads/2025/01/407_custom_cabin.jpg,www.helix-av.co.uk,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 407\interior_10.jpg
Bell 412,exterior,https://cdn.avbuyer.com/live/uploads/image/371201_371300/aircraft-helicopter-turbine-bell-helicopters-412ep-371212_b6e615a0cb07cc0b.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412\exterior_01.jpg
Bell 412,exterior,https://cdn.avbuyer.com/live/uploads/image/372101_372200/aircraft-helicopter-turbine-bell-helicopters-412ep-372143_0c2c5b8dd249448a_920X485.webp,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412\exterior_02.jpg
Bell 412,exterior,https://cdn.avbuyer.com/live/uploads/image/354901_355000/aircraft-helicopter-turbine-bell-helicopters-412-354909_141d736a2e9e30d1.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412\exterior_03.jpg
Bell 412,exterior,https://cdn.jetphotos.com/full/6/67910_1665548031.jpg,cdn.jetphotos.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412\exterior_04.jpg
Bell 412,exterior,https://vistapointe.net/images/bell-412-1.jpg,vistapointe.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412\exterior_05.jpg
Bell 412,interior,https://m.media-amazon.com/images/I/71tVSGubdPL._AC_SL1500_.jpg,m.media-amazon.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412\interior_01.jpg
Bell 412EP,exterior,https://cdn.avbuyer.com/live/uploads/image/371201_371300/aircraft-helicopter-turbine-bell-helicopters-412ep-371212_b6e615a0cb07cc0b.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\exterior_01.jpg
Bell 412EP,exterior,https://cdn.avbuyer.com/live/uploads/image/372101_372200/aircraft-helicopter-turbine-bell-helicopters-412ep-372143_0c2c5b8dd249448a_920X485.webp,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\exterior_02.jpg
Bell 412EP,exterior,https://www.bellflight.com/-/media/site-specific/bell-flight/images/2-products/bell-412/images/412ep_v001_wstd.jpg,www.bellflight.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\exterior_03.jpg
Bell 412EP,exterior,https://cdn.avbuyer.com/live/uploads/image/354901_355000/aircraft-helicopter-turbine-bell-helicopters-412-354909_141d736a2e9e30d1.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\exterior_04.jpg
Bell 412EP,exterior,https://www.starliteaviation.com/operations/wp-content/uploads/sites/2/Bell-412-EP.jpg,www.starliteaviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\exterior_05.jpg
Bell 412EP,interior,https://tadistributors.com/wp-content/uploads/2018/02/Bell-412-corp-IMG_7795.jpg,tadistributors.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_01.jpg
Bell 412EP,interior,https://1.bp.blogspot.com/-r1vXW11CDTM/XScb6jxkHII/AAAAAAAABi8/Wb3HfIo8dFQPgQySaPVtubiEoINzuR2uQCEwYBhgL/s640/Bell-412EP-interior.JPG,1.bp.blogspot.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_02.jpg
Bell 412EP,interior,http://portinteriors.com/wp-content/uploads/2017/12/Bell-412-1600-2013-2706.jpg,portinteriors.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_03.jpg
Bell 412EP,interior,https://imgproc.airliners.net/photos/airliners/2/1/7/1977712.jpg?v=v40,imgproc.airliners.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_04.jpg
Bell 412EP,interior,http://media-s3-us-east-1.ceros.com/bell-helicopter/images/2020/01/27/341830587b8dedf0de98f68af38289f6/cml-412-photo-interior-0306-200109-r002-1.jpg,media-s3-us-east-1.ceros.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_05.jpg
Bell 412EP,interior,https://p.turbosquid.com/ts-thumb/VR/zGQqmy/taY7Mdld/offshorehelicopterbell412ep3dmodel039/jpg/1503985292/1920x1080/fit_q87/9aceff16b597a0ebe79642bf7edfb7c6160aa724/offshorehelicopterbell412ep3dmodel039.jpg,p.turbosquid.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_06.jpg
Bell 412EP,interior,https://www.bellflight.com/-/media/bynder/products/412/be412_interior-webstd.jpg?la=en&h=418&w=600&mw=600&hash=A3D947BDA60B123FA48D8FB4E97E730E,www.bellflight.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_07.jpg
Bell 412EP,interior,https://www.helicopterbuyer.com/userfiles/files/EMS_Cabin(972).jpg,www.helicopterbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_08.jpg
Bell 412EP,interior,https://resources.globalair.com/specs/images/Helicopter/Bell/Bell/412-HP/Interior/int2.jpg?w=650&h=430&mode=max,resources.globalair.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_09.jpg
Bell 412EP,interior,https://www.elite-privatejet-service.com/wp-content/uploads/2016/04/bell-412-01.jpg,www.elite-privatejet-service.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 412EP\interior_10.jpg
Bell 429,exterior,https://item-shopping.c.yimg.jp/i/n/fpj-mat_msppbkr5e11x4-2,item-shopping.c.yimg.jp,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\exterior_01.jpg
Bell 429,interior,https://fr.bellflight.com/-/media/site-specific/bell-flight/images/2-products/bell-429/images/bell-429---interior-brn-0126-2.jpg?mw=1200&hash=5E64A95A6EE025FA55AE7AA8463F3A3D,fr.bellflight.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_01.jpg
Bell 429,interior,https://50skyshades.com/images/o/2639-qjW8Y2tlhcVF6XAcp7dupmFSe.jpg,50skyshades.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_02.jpg
Bell 429,interior,https://d21buns5ku92am.cloudfront.net/67992/images/470415-CML-Bell+429+Designer+Series_Photo+Edits_SCP07766_032122_R00_FINAL+(2)-3ef700-large-1677617648.png,d21buns5ku92am.cloudfront.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_03.jpg
Bell 429,interior,"https://www.ainonline.com/cdn-cgi/image/width=1200,format=webp,quality=95/https://backend.ainonline.com/sites/default/files/styles/original/public/uploads/2016/01/webmag-bell-429-stc.jpg?itok=mCFToSgp",www.ainonline.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_04.jpg
Bell 429,interior,https://cdn.luxatic.com/wp-content/uploads/2015/07/Bell-429-mag-2.jpg,cdn.luxatic.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_05.jpg
Bell 429,interior,https://d21buns5ku92am.cloudfront.net/67992/images/421709-Designer+Series+Bell+429_2-b6853e-large-1647536392.jpg,d21buns5ku92am.cloudfront.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_06.jpg
Bell 429,interior,https://worldaviationtrader.com/wp-content/uploads/2021/04/Web_Hero-429_Photo_InteriorCabin-Shanghai_CV3A2089_150302-R00_FLAT.jpg,worldaviationtrader.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_07.jpg
Bell 429,interior,https://luxurylaunches.com/wp-content/uploads/2022/04/bell-unveils-luxury-interior-2-770x377.jpg,luxurylaunches.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_08.jpg
Bell 429,interior,https://i.pinimg.com/originals/41/bf/67/41bf67deb806258098877f5a6a4da044.jpg,i.pinimg.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_09.jpg
Bell 429,interior,https://flyflapper.com/stories/wp-content/uploads/2023/08/imagem_2023-08-29_101241805-900x600.png,flyflapper.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Bell 429\interior_10.jpg
Challenger 350,exterior,https://cdn.avbuyer.com/live/uploads/image/371901_372000/aircraft-private-jets-bombardier-challenger-350-371914_2c22c8300968ddfb.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\exterior_01.jpg
Challenger 350,exterior,https://bombardier.com/sites/default/files/styles/gallery_media_slideshow_desktop/public/2025-08/Challenger+300+20509+Exterior+2b.jpg.webp?itok=g84yTWg8,bombardier.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\exterior_02.jpg
Challenger 350,exterior,https://cdn.avbuyer.com/live/uploads/image/369801_369900/aircraft-private-jets-bombardier-challenger-350-369804_4d690dfeb96d4080_600X370.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\exterior_03.jpg
Challenger 350,exterior,https://cdn.avbuyer.com/live/uploads/image/367001_367100/aircraft-private-jets-bombardier-challenger-350-367014_ab86b1cf07c6accf_600X370.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\exterior_04.jpg
Challenger 350,exterior,https://cdn.avbuyer.com/live/uploads/image/367701_367800/aircraft-private-jets-bombardier-challenger-350-367758_e25fc7483b3d0289_600X370.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\exterior_05.jpg
Challenger 350,interior,https://images.aircharterservice.com/global/aircraft-guide/private-charter/bombardier-challenger-350-3.jpg,images.aircharterservice.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_01.jpg
Challenger 350,interior,https://aircraft.mira-aviation.com/media/2022/03/Bombardier-Challenger-350-2.jpeg,aircraft.mira-aviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_02.jpg
Challenger 350,interior,https://westpalmjetcharter.com/wp-content/uploads/2018/03/inside.jpg,westpalmjetcharter.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_03.jpg
Challenger 350,interior,https://www.sentientsignature.com/wp-content/uploads/2020/03/Bombardier_Challenger_3500_Charter_Interior.png,www.sentientsignature.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_04.jpg
Challenger 350,interior,https://images.aircharterservice.com/global/aircraft-guide/private-charter/bombardier-challenger-350-14.jpg,images.aircharterservice.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_05.jpg
Challenger 350,interior,https://westpalmjetcharter.com/wp-content/uploads/2018/03/interior-2.jpg,westpalmjetcharter.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_06.jpg
Challenger 350,interior,https://images.aircharterservice.com/global/aircraft-guide/private-charter/bombardier-challenger-350-8.jpg,images.aircharterservice.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_07.jpg
Challenger 350,interior,https://images.squarespace-cdn.com/content/v1/60e5ab3e44e3546b653e50c4/bbfa9ae6-89f2-41ea-b847-fb4ee994bdd4/AURORASABOIR_BOMBARDIER_CHALLENGER350_LH_INTERIOR_WEB1.jpg?format=2500w,images.squarespace-cdn.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_08.jpg
Challenger 350,interior,https://images.squarespace-cdn.com/content/v1/60e5ab3e44e3546b653e50c4/a34750ba-35da-43fa-92ed-79d4221cdba4/AURORASABOIR_BOMBARDIER_CHALLENGER350_LH_INTERIOR_WEB8.jpg,images.squarespace-cdn.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_09.jpg
Challenger 350,interior,https://c8.alamy.com/comp/HWMRCY/interior-view-of-the-cabin-inside-a-bombardier-cl604-challenger-executive-HWMRCY.jpg,c8.alamy.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 350\interior_10.jpg
Challenger 604,exterior,https://odysseysociety.com/wp-content/uploads/2024/12/Bombardier-Challenger-604.webp,odysseysociety.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\exterior_01.jpg
Challenger 604,exterior,https://aristonaviation.com/wp-content/uploads/2023/05/BOMBARDIER-CHALLENGER-604-1-1-scaled-1.jpg,aristonaviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\exterior_02.jpg
Challenger 604,exterior,http://d16bsf97ryvc45.cloudfront.net/Media/2012/10/challenger_604_exterior.jpg,d16bsf97ryvc45.cloudfront.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\exterior_03.jpg
Challenger 604,exterior,https://avpay.aero/wp-content/uploads/2007-Bombardier-Challenger-604-Private-Jet-For-Sale-HB-JRQ-By-JETRON-On-AvPay-aircraft-exterior-front-left-scaled.jpg,avpay.aero,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\exterior_04.jpg
Challenger 604,exterior,https://assets.paramountbusinessjets.com/media/Aircrafts/Bombardier_Challenger_604_exterior2.jpg,assets.paramountbusinessjets.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\exterior_05.jpg
Challenger 604,interior,https://ultimatejet.com/wp-content/uploads/2020/03/RUAG-International-integrates-ADS-B-Out-and-cabin-interior-modifications-on-Bombardier-Challenger-604.jpg,ultimatejet.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_01.jpg
Challenger 604,interior,https://www.vistajet.com/globalassets/images/aircraft/challenger-604/interior_3.jpg?width=800&height=800&mode=max,www.vistajet.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_02.jpg
Challenger 604,interior,https://www.wingaviation.com/assets/images/fleet/wa-n28qb-mg-3430.jpg,www.wingaviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_03.jpg
Challenger 604,interior,https://i0.wp.com/starrluxuryjets.com/wp-content/uploads/2020/07/SLJ-challenger-604-interior-alt2-800x600-1.jpg?w=800&ssl=1,i0.wp.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_04.jpg
Challenger 604,interior,https://www.claylacy.com/wp-content/uploads/2017/06/Interior_Galley_Challenger604.jpg,www.claylacy.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_05.jpg
Challenger 604,interior,https://images.aircharterservice.com/content/bombardier-challenger-604-interior-slim.jpg,images.aircharterservice.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_06.jpg
Challenger 604,interior,https://jetsplore.com/wp-content/uploads/2022/06/CHALLENGER-604-B2.jpg,jetsplore.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_07.jpg
Challenger 604,interior,https://www.wingaviation.com/assets/images/fleet/bombardier-challenger-604-n69dt-3.jpg,www.wingaviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_08.jpg
Challenger 604,interior,https://images.squarespace-cdn.com/content/v1/53045d0ee4b0c1e749b37818/1625879617839-PD1BQ9329YI8D56VWSNJ/604_Interior3.jpg,images.squarespace-cdn.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_09.jpg
Challenger 604,interior,http://d16bsf97ryvc45.cloudfront.net/Media/2012/10/challenger_604_interior.jpg,d16bsf97ryvc45.cloudfront.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 604\interior_10.jpg
Challenger 605,exterior,https://bombardier.com/sites/default/files/styles/gallery_media_slideshow_desktop/public/2025-10/Exterior_Challenger+605+SN+5842_1.jpg.webp?itok=CTJDIOUQ,bombardier.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\exterior_01.jpg
Challenger 605,exterior,https://acass.com/wp-content/uploads/2023/09/Exterior-Main-scaled.jpg,acass.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\exterior_02.jpg
Challenger 605,exterior,https://media.sandhills.com/img.axd?id=10020847554&wid=4326165471&rwl=False&p=&ext=&t=&lp=&c=True&wt=False&sz=Max&rt=0&checksum=ktwr0llv3sBlKwLONj358TqNpcMmgrwUxiogy32jsVE=,media.sandhills.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\exterior_03.jpg
Challenger 605,exterior,https://aircraft.mira-aviation.com/media/2022/03/Bombardier-Challenger-605.jpg,aircraft.mira-aviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\exterior_04.jpg
Challenger 605,exterior,https://imgproc.airliners.net/photos/airliners/4/5/2/1292254.jpg?v=v40,imgproc.airliners.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\exterior_05.jpg
Challenger 605,interior,https://resources.globalair.com/specs/images/Jets/Bombardier/Challenger/605/Interior/Challenger605_i3.jpg?w=650&h=430&mode=max,resources.globalair.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_01.jpg
Challenger 605,interior,http://d16bsf97ryvc45.cloudfront.net/Media/2012/10/challenger_605_interior.jpg,d16bsf97ryvc45.cloudfront.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_02.jpg
Challenger 605,interior,https://aviostart-bg.com/wp-content/uploads/2015/05/Challanger-Cabin-Front.jpg,aviostart-bg.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_03.jpg
Challenger 605,interior,https://penaviation.com/wp-content/uploads/2021/12/bombardier-605-2.jpg,penaviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_04.jpg
Challenger 605,interior,https://www.vistajet.com/globalassets/images/aircraft/challenger-650/interior_three.jpeg?width=1600&height=1200&mode=max&upscale=false,www.vistajet.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_05.jpg
Challenger 605,interior,https://images.squarespace-cdn.com/content/v1/66588b650574d61b6f843485/75b01cb5-731d-423c-a7a5-282d72db034f/Challenger+605+Main+Cabin.png,images.squarespace-cdn.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_06.jpg
Challenger 605,interior,https://cfsjets.com/wp-content/uploads/2022/11/Bombardier-Challenger-CL605-interior-1.jpg,cfsjets.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_07.jpg
Challenger 605,interior,https://jetsplore.com/wp-content/uploads/2022/06/CHALLENGER-605-B2-768x651.jpg,jetsplore.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_08.jpg
Challenger 605,interior,https://aristonaviation.com/wp-content/uploads/2023/05/BOMBARDIER-CHALLENGER-605-3.jpg,aristonaviation.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_09.jpg
Challenger 605,interior,https://images.aircharterservice.com/global/aircraft-guide/private-charter/bombardier-challenger-605-2.jpg,images.aircharterservice.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Challenger 605\interior_10.jpg
Citation,interior,https://c.flyradius.com/images/cessna/citation-m2/cessna-citation-m2-interior-cabin.jpg,c.flyradius.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_01.jpg
Citation,interior,https://monarchairgroup.com/wp-content/uploads/2021/06/cessna-citation-longitude-interior-1.jpg,monarchairgroup.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_02.jpg
Citation,interior,http://blog.privatejetfinder.com/wp-content/uploads/2021/06/Cessna-Citation-Longitude-cabine.jpg,blog.privatejetfinder.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_03.jpg
Citation,interior,https://jetsplore.com/wp-content/uploads/2022/06/CITATION-X-B2.jpg,jetsplore.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_04.jpg
Citation,interior,https://www.vipjets.com/app/uploads/2018/04/CessnaCitationCJ4_interior_light_jets.jpg,www.vipjets.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_05.jpg
Citation,interior,https://s45166.pcdn.co/wp-content/uploads/2024/02/r-507915-Cessna-Citation-CJ3-Gen2-overall-cabin-with-green-lighting-407af8-original-1697418590.jpg.optimal.jpg,s45166.pcdn.co,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_06.jpg
Citation,interior,https://www.airsprint.com/assets/Uploads/Pages/22/AirSprint_FASP_Refurbished_Interior_SM__FocusFillWzIwMDAsMTAwMCwieSIsNjJd.jpg,www.airsprint.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_07.jpg
Citation,interior,https://westpalmjetcharter.com/wp-content/uploads/2015/10/Cessna-Citation-VII-Interior.png,westpalmjetcharter.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_08.jpg
Citation,interior,https://flyadvanced.com/wp-content/uploads/2024/07/Citation-CJ4-4.jpg,flyadvanced.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_09.jpg
Citation,interior,https://i0.wp.com/i.pinimg.com/originals/82/43/a4/8243a4d38a655273024c2739a476f2f0.jpg,i0.wp.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation\interior_10.jpg
Citation 560XL,exterior,https://cdn.avbuyer.com/live/uploads/image/360901_361000/aircraft-private-jets-cessna-citation-excel-360977_cf98e7056024a2be.jpg,cdn.avbuyer.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\exterior_01.jpg
Citation 560XL,exterior,https://www.jetaviva.com/wp-content/uploads/2022/07/Exterior07_gyj0nl.jpg,www.jetaviva.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\exterior_02.jpg
Citation 560XL,exterior,https://www.jetaviva.com/wp-content/uploads/2022/07/560_Excel_Eagle_image_2_jwggkt.jpg,www.jetaviva.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\exterior_03.jpg
Citation 560XL,exterior,https://imgproc.airliners.net/photos/airliners/8/9/0/1635098.jpg?v=v40,imgproc.airliners.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\exterior_04.jpg
Citation 560XL,exterior,https://imgproc.airliners.net/photos/airliners/7/5/4/5779457.jpg?v=v441bd1d63db,imgproc.airliners.net,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\exterior_05.jpg
Citation 560XL,interior,https://aerovisto.com/wp-content/uploads/2046_HiRes_Cessna560XL_2404HH.jpg,aerovisto.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_01.jpg
Citation 560XL,interior,https://resources.globalair.com/specs/images/Jets/Cessna/Citation/Excel/Interior/int5.jpg?w=650&h=430&mode=max,resources.globalair.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_02.jpg
Citation 560XL,interior,https://aerovisto.com/wp-content/uploads/2043_HiRes_Cessna560XL_2404HH.jpg,aerovisto.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_03.jpg
Citation 560XL,interior,https://images.aircharterservice.com/global/aircraft-guide/private-charter/cessna-citation-excel-6.jpg,images.aircharterservice.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_04.jpg
Citation 560XL,interior,https://aerovisto.com/wp-content/uploads/2022/12/AV_Cessna-XLS-PrRe_202205_2-1.jpeg,aerovisto.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_05.jpg
Citation 560XL,interior,https://resources.globalair.com/specs/images/Jets/Cessna/Citation/XLS/Interior/int8.jpg?w=650&h=430&mode=max,resources.globalair.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_06.jpg
Citation 560XL,interior,https://static1.simpleflyingimages.com/wordpress/wp-content/uploads/2024/09/citation-ascend-cabin-001.jpg,static1.simpleflyingimages.com,C:\Users\rajsh\OneDrive\Desktop\MY First PYTHON\Aircraft_Images\Citation 560XL\interior_07.jpg
